ATG	Antigua and Barbuda	Lower																																									3.658238	3.484578	3.317594	3.158486	3.011189	2.87223	2.741553	2.618441	2.503563	2.398104	2.300071	2.209988	2.127336	2.051415	1.978265	1.906604	1.83495	1.763858	1.69175	1.620545	1.549871	1.48181	1.416916	1.35754	1.305352	1.259708	1.21797	1.18044	1.146227
ATG	Antigua and Barbuda	Median																																									4.665514	4.444038	4.231076	4.028159	3.840303	3.663083	3.496425	3.339415	3.192906	3.05841	2.933383	2.818496	2.713086	2.616262	2.52297	2.431578	2.340194	2.249526	2.157564	2.066753	1.976619	1.889818	1.807056	1.731331	1.664774	1.606562	1.553332	1.505468	1.461834
ATG	Antigua and Barbuda	Upper																																									5.956359	5.673605	5.401722	5.142661	4.902831	4.676577	4.463809	4.263357	4.076313	3.904604	3.744985	3.598312	3.463737	3.340124	3.22102	3.104341	2.987674	2.871921	2.754514	2.638579	2.523506	2.412689	2.307028	2.210353	2.125381	2.051062	1.983104	1.921998	1.866292
ARG	Argentina	Lower																				6.566683	6.479741	6.305376	6.099579	5.896465	5.717227	5.56129	5.398812	5.236729	5.062334	4.882771	4.700082	4.51512	4.331515	4.148069	3.975021	3.810841	3.666567	3.547778	3.450389	3.380569	3.323796	3.271618	3.216758	3.150615	3.080727	3.006289	2.940448	2.887269	2.837923	2.790049	2.743076	2.70145	2.671678	2.657768	2.664991	2.682551	2.695161	2.690525	2.658655	2.597187	2.511742	2.413941	2.319065	2.233991	2.170827	2.126601	2.092463	2.054647	2.002475
ARG	Argentina	Median																				6.942777	6.750976	6.559628	6.371114	6.182477	5.990721	5.793299	5.58857	5.377812	5.172986	4.975866	4.78628	4.598494	4.411851	4.226802	4.048733	3.881457	3.735237	3.613936	3.517585	3.44464	3.386588	3.332746	3.274655	3.210782	3.138332	3.063078	2.996672	2.941823	2.892871	2.843466	2.794921	2.75234	2.721649	2.707321	2.714094	2.732211	2.746008	2.740365	2.708695	2.645387	2.558528	2.460226	2.362447	2.276892	2.212435	2.168759	2.139581	2.119744	2.100978
ARG	Argentina	Upper																				7.340055	7.034657	6.828406	6.654722	6.481451	6.268999	6.039328	5.784535	5.526134	5.28326	5.068197	4.874762	4.686279	4.493991	4.307515	4.123277	3.955057	3.807281	3.68198	3.585245	3.507556	3.44895	3.396382	3.337447	3.273195	3.198046	3.121657	3.053754	2.99678	2.947819	2.896094	2.846025	2.805471	2.772197	2.758253	2.764459	2.782446	2.797343	2.789898	2.758573	2.694096	2.606015	2.507124	2.407822	2.322862	2.256343	2.21066	2.187613	2.18969	2.206913
ARM	Armenia	Lower																																									2.430883	2.392959	2.34537	2.284744	2.219273	2.142204	2.062492	1.976841	1.896116	1.827009	1.773491	1.735113	1.712983	1.708699	1.713146	1.7295	1.755101	1.787515	1.822369	1.858405	1.891723	1.916019	1.9306	1.935699	1.924427	1.898593	1.854823	1.794011	1.724615
ARM	Armenia	Median																																									3.157893	2.973216	2.797472	2.631601	2.478528	2.338323	2.212182	2.102754	2.010575	1.937898	1.882369	1.845014	1.824814	1.820343	1.829249	1.847752	1.874574	1.907807	1.944	1.979759	2.01211	2.035405	2.049939	2.052711	2.044206	2.025215	1.998435	1.966373	1.930922
ARM	Armenia	Upper																																									4.113487	3.705776	3.34765	3.034523	2.774034	2.553149	2.377396	2.236884	2.131676	2.055153	1.999942	1.965148	1.946317	1.941306	1.951446	1.970344	1.99745	2.032095	2.068124	2.105008	2.138681	2.163382	2.177077	2.180106	2.173731	2.162374	2.150735	2.149056	2.154941
AUS	Australia	Lower	6.661729	6.300638	5.935748	5.581675	5.263144	4.988116	4.759007	4.577663	4.434835	4.322981	4.232798	4.158171	4.09444	4.03319	3.977224	3.920759	3.868197	3.826568	3.786114	3.744561	3.69144	3.626071	3.54595	3.451304	3.343926	3.22657	3.103989	2.98219	2.861841	2.752394	2.651412	2.555484	2.464775	2.376086	2.291065	2.210033	2.129209	2.052189	1.978428	1.907878	1.841612	1.78202	1.729152	1.678285	1.628888	1.577726	1.523522	1.467561	1.409151	1.350922	1.293433	1.238227	1.184847	1.136047	1.093168	1.056744	1.025691	1.002673	0.982644	0.966309	0.950926	0.935732	0.919845	0.903107	0.884355	0.861954	0.83645	0.807788	0.775611
AUS	Australia	Median	6.906108	6.466216	6.06341	5.699897	5.378481	5.100502	4.871043	4.686207	4.539339	4.422207	4.327501	4.249373	4.183769	4.12241	4.062984	4.006844	3.956986	3.913124	3.870445	3.825422	3.771893	3.706201	3.624548	3.529019	3.419221	3.300171	3.177144	3.054295	2.934838	2.822916	2.718519	2.621297	2.528852	2.440487	2.355056	2.271022	2.189791	2.110566	2.034481	1.962756	1.896185	1.835308	1.779427	1.727099	1.676253	1.624891	1.570951	1.513441	1.453606	1.393629	1.334928	1.279088	1.225943	1.177748	1.134399	1.096913	1.065664	1.04016	1.019219	1.001369	0.985139	0.969256	0.952822	0.935543	0.917474	0.898889	0.879562	0.86065	0.8416
AUS	Australia	Upper	7.166506	6.641043	6.199011	5.820586	5.49152	5.211964	4.978811	4.789133	4.639875	4.517633	4.420778	4.343629	4.275402	4.214834	4.152206	4.095606	4.04501	3.998343	3.954803	3.908748	3.855586	3.791743	3.708769	3.612254	3.499608	3.377109	3.251964	3.126021	3.005929	2.893599	2.788165	2.689826	2.595449	2.50607	2.41933	2.333255	2.25044	2.169674	2.092519	2.01965	1.951625	1.889266	1.832144	1.779146	1.726845	1.675299	1.621228	1.560891	1.500437	1.438923	1.37876	1.321376	1.266631	1.217369	1.172854	1.135329	1.10289	1.076018	1.055283	1.037286	1.021513	1.005032	0.98851	0.970899	0.952642	0.936345	0.924435	0.916286	0.911628
AUT	Austria	Lower					5.957778	5.828149	5.640847	5.421131	5.185727	4.955676	4.747777	4.580122	4.472487	4.408066	4.384294	4.385292	4.395561	4.405863	4.394398	4.362635	4.296763	4.190982	4.050424	3.879079	3.687709	3.491256	3.303445	3.133609	2.988424	2.864943	2.751601	2.63852	2.529132	2.416756	2.305701	2.193011	2.086046	1.986618	1.894171	1.812552	1.741861	1.681147	1.627241	1.573966	1.52085	1.466138	1.410176	1.355726	1.302888	1.253614	1.206212	1.164149	1.126974	1.092166	1.060051	1.029185	1.000367	0.973242	0.94837	0.926509	0.907764	0.889645	0.87256	0.852423	0.82909	0.802428	0.769032	0.731593	0.693365
AUT	Austria	Median					6.404421	6.123473	5.855332	5.593495	5.34405	5.110432	4.902671	4.739738	4.62623	4.556566	4.523809	4.517268	4.523902	4.530296	4.524562	4.494239	4.429078	4.32257	4.175525	3.999629	3.808126	3.612302	3.427397	3.259013	3.109085	2.977838	2.85872	2.745085	2.631253	2.515718	2.39997	2.285513	2.176528	2.075775	1.983374	1.90128	1.828184	1.763363	1.705868	1.650564	1.595007	1.537887	1.481135	1.424524	1.370608	1.319701	1.273276	1.230768	1.191208	1.155201	1.121726	1.09128	1.061596	1.034524	1.009381	0.987317	0.967694	0.949161	0.93137	0.912426	0.891294	0.869575	0.846385	0.822998	0.800587
AUT	Austria	Upper					6.885568	6.437318	6.078065	5.777373	5.515018	5.267812	5.056904	4.893028	4.773958	4.701925	4.658709	4.646761	4.652796	4.660899	4.663384	4.636028	4.575742	4.46935	4.312525	4.129283	3.931182	3.73188	3.545324	3.377595	3.227527	3.092064	2.97176	2.857022	2.742163	2.625647	2.505403	2.385978	2.273436	2.169993	2.075052	1.989376	1.912466	1.846355	1.787536	1.733143	1.677052	1.617501	1.557171	1.497941	1.442232	1.388916	1.340695	1.297781	1.259276	1.224154	1.188819	1.157901	1.128283	1.100621	1.075429	1.052796	1.032375	1.012436	0.993546	0.975738	0.958864	0.943481	0.933727	0.929998	0.927545
AZE	Azerbaijan	Lower																															5.282333	5.322018	5.327142	5.302984	5.273693	5.249188	5.220791	5.188086	5.154417	5.136296	5.142934	5.200947	6.244818	5.403837	5.443787	5.408737	5.302929	5.155779	4.992891	4.848966	4.725017	4.614911	4.512083	4.394633	4.2535	4.090087	3.907601	3.717351	3.529572	3.35743	3.202213	3.070243	2.965745	2.884931	2.831787	2.795014	2.754782	2.696076	2.61385
AZE	Azerbaijan	Median																															5.632731	5.559597	5.495477	5.445391	5.40944	5.381476	5.350759	5.311913	5.277674	5.260459	5.275603	5.336002	6.401495	5.536293	5.57137	5.531212	5.425929	5.276482	5.114524	4.969138	4.845404	4.735889	4.629238	4.513489	4.372268	4.207673	4.024241	3.83	3.640424	3.468368	3.320379	3.196121	3.09393	3.013849	2.952866	2.906339	2.870545	2.83847	2.804798
AZE	Azerbaijan	Upper																															5.992789	5.804245	5.670834	5.592758	5.54988	5.519595	5.488755	5.445391	5.411025	5.392142	5.410654	5.476726	6.567839	5.674523	5.700589	5.656221	5.55109	5.3974	5.23636	5.08908	4.966418	4.859687	4.752885	4.638991	4.495644	4.326637	4.142149	3.946032	3.757814	3.588552	3.44413	3.324037	3.227161	3.148471	3.079947	3.026046	2.994616	2.99328	3.011584
BHS	Bahamas	Lower																								3.336465	3.520578	3.689666	3.842379	3.976859	4.089028	4.182294	4.246946	4.273247	4.266561	4.238438	4.189846	4.124009	4.044019	3.952186	3.850487	3.756298	3.663645	3.581029	3.513741	3.453147	3.403799	3.368809	3.333523	3.3068	3.28585	3.257738	3.222024	3.178876	3.122624	3.056485	2.978673	2.902246	2.825164	2.748124	2.674969	2.602463	2.531133	2.458879	2.377715	2.292452	2.204228	2.109728	2.014164	1.917142	1.821332
BHS	Bahamas	Median																								3.837292	3.997276	4.155487	4.299948	4.430767	4.544293	4.634654	4.693394	4.719211	4.712498	4.675182	4.617789	4.543447	4.451341	4.352399	4.248224	4.146464	4.050217	3.961723	3.887579	3.824664	3.772069	3.731145	3.696772	3.66629	3.632153	3.596551	3.556275	3.50896	3.450106	3.385682	3.308092	3.225485	3.139863	3.059498	2.984517	2.917616	2.85871	2.808872	2.765221	2.719175	2.677017	2.629539	2.576354	2.518502	2.459952
BHS	Bahamas	Upper																								4.424401	4.544464	4.674896	4.798005	4.921632	5.037217	5.126773	5.19714	5.225131	5.21351	5.169663	5.104396	5.021735	4.917979	4.803017	4.691505	4.580726	4.480743	4.384807	4.304541	4.236985	4.186266	4.135105	4.100276	4.062367	4.020373	3.979439	3.938197	3.888524	3.830048	3.755376	3.671629	3.585674	3.500119	3.420077	3.349842	3.287951	3.246055	3.226086	3.223464	3.243731	3.280844	3.305591	3.322626	3.342675	3.349513
BHR	Bahrain	Lower																															4.382241	4.364133	4.319176	4.255556	4.174591	4.083544	3.984575	3.874063	3.76511	3.662883	3.561902	3.476531	3.410796	3.359739	3.330399	3.292172	3.246461	3.183708	3.110975	3.032676	2.949728	2.861969	2.766825	2.669783	2.566048	2.464237	2.368838	2.282716	2.200754	2.125967	2.055229	1.987906	1.916707	1.839417	1.761802	1.680809	1.601844	1.521028	1.437988
BHR	Bahrain	Median																															4.990539	4.874967	4.755592	4.640799	4.528028	4.417974	4.304281	4.193049	4.086823	3.986461	3.890045	3.802968	3.726993	3.655159	3.590258	3.531493	3.473531	3.411881	3.341069	3.260164	3.169148	3.07094	2.966144	2.860624	2.759071	2.661282	2.569595	2.483075	2.401964	2.326361	2.254608	2.188823	2.126027	2.070115	2.015943	1.963692	1.909627	1.854451	1.800874
BHR	Bahrain	Upper																															5.679304	5.433763	5.230681	5.058876	4.907706	4.76974	4.636025	4.50833	4.383198	4.271603	4.1725	4.078708	3.995984	3.919249	3.853529	3.806545	3.765007	3.724237	3.669521	3.589906	3.484176	3.34783	3.211259	3.083041	2.9648	2.860639	2.764884	2.674415	2.594518	2.516956	2.448531	2.387712	2.344134	2.315122	2.301809	2.30114	2.302448	2.311576	2.31863
BGD	Bangladesh	Lower														35.978047	39.260139	41.322794	42.436012	43.276573	43.860096	44.03363	43.965716	43.417709	42.374462	40.673177	38.519089	35.750459	32.977802	30.602575	28.631173	27.338335	26.841054	26.631967	26.434901	26.212491	26.242698	26.519798	26.58772	26.272112	25.444111	24.250456	23.025976	28.26332	21.15951	20.551577	20.008929	19.388164	18.133097	16.281549	14.081076	11.974207	10.295085	9.217967	9.000648	9.319415	9.831371	10.30232	10.540275	10.500804	10.156794	9.569044	8.861906	7.998494	7.144671	6.299344	5.506079	4.713927	3.938079	3.274487	2.750509
BGD	Bangladesh	Median														60.616983	60.504355	60.825263	61.019869	61.614206	62.277404	62.815458	63.172839	62.611411	60.914023	58.212113	54.391484	49.806716	45.007319	40.713528	36.846816	33.764277	31.524493	30.029727	29.249416	29.031259	29.057539	29.14398	29.035871	28.528793	27.718852	26.687054	25.593385	31.540338	23.403071	22.437648	21.61714	20.817099	19.507668	17.443628	15.02499	12.824438	11.129159	10.114786	9.842386	10.109191	10.609909	11.095446	11.380065	11.326684	10.934638	10.302679	9.526106	8.692208	7.842979	7.023025	6.244277	5.528641	4.929236	4.460367	4.113725
BGD	Bangladesh	Upper														103.852674	93.92587	89.362775	87.382248	87.745532	88.728338	89.961743	91.182914	91.687947	89.311196	85.128689	79.478033	71.360889	62.612521	54.473437	47.071254	41.298331	36.804741	33.727002	32.296993	32.006637	32.12491	31.960175	31.818505	31.074364	30.219924	29.353572	28.271599	34.915008	25.698567	24.417717	23.387016	22.381354	21.067605	18.766604	16.044491	13.706328	12.019215	11.04969	10.708008	10.935771	11.480213	11.954227	12.305443	12.214276	11.784849	11.108158	10.263318	9.441903	8.608289	7.818576	7.057564	6.440307	6.126789	6.025299	6.036786
BRB	Barbados	Lower					5.639318	5.710912	5.725831	5.717714	5.671649	5.582911	5.475071	5.337753	5.185896	5.024089	4.856056	4.694064	4.535885	4.389196	4.255275	4.117419	3.987873	3.866644	3.749001	3.648034	3.56056	3.475496	3.402577	3.334733	3.271117	3.211341	3.15049	3.098615	3.050307	2.998992	2.950038	2.906679	2.853995	2.799172	2.744949	2.684061	2.622669	2.555882	2.489308	2.431007	2.377117	2.327881	2.284699	2.242307	2.206789	2.178613	2.154738	2.135916	2.11957	2.108934	2.091879	2.072	2.045229	2.010956	1.96048	1.896999	1.831892	1.75626	1.671164	1.587135	1.505753	1.431191	1.356203	1.283696	1.212057
BRB	Barbados	Median					6.756346	6.625789	6.494656	6.365321	6.236955	6.10479	5.96146	5.809404	5.644193	5.475781	5.305446	5.134806	4.970957	4.814854	4.665717	4.52373	4.3872	4.259188	4.143096	4.036677	3.940166	3.857697	3.77797	3.707426	3.645949	3.583567	3.523459	3.465861	3.414461	3.363837	3.313676	3.267196	3.215286	3.157068	3.093977	3.029628	2.962563	2.897065	2.836643	2.772626	2.7159	2.665702	2.617379	2.575888	2.541496	2.511055	2.486583	2.463731	2.446039	2.430092	2.413291	2.394444	2.368504	2.338901	2.305682	2.267031	2.227872	2.186137	2.142892	2.09834	2.05202	2.002311	1.947338	1.892077	1.83887
BRB	Barbados	Upper					8.090432	7.691639	7.346706	7.069402	6.846539	6.652202	6.483298	6.318862	6.143673	5.967469	5.784772	5.613824	5.444228	5.274298	5.123854	4.97665	4.837237	4.708725	4.588624	4.483887	4.38723	4.299296	4.213541	4.135747	4.06269	3.998584	3.945432	3.886345	3.834301	3.775852	3.724292	3.670393	3.610912	3.556661	3.488524	3.415664	3.346473	3.278591	3.210392	3.154589	3.097758	3.045376	2.997371	2.953303	2.91853	2.887931	2.86148	2.834386	2.814875	2.795664	2.779045	2.759048	2.743564	2.724767	2.716204	2.713148	2.715447	2.729307	2.75591	2.782126	2.777494	2.777083	2.773976	2.767297	2.768202
BLR	Belarus	Lower																															4.249783	4.26434	4.256837	4.226735	4.181307	4.12639	4.071987	4.018623	3.970061	3.912891	3.850017	3.776302	3.690032	3.594516	3.489461	3.380642	3.269972	3.159558	3.053899	2.949814	2.84941	2.750842	2.653731	2.558965	2.46765	2.381479	2.298258	2.217105	2.134583	2.048082	1.958887	1.869011	1.777569	1.682787	1.586841	1.490173	1.390883	1.29112	1.192168
